UserId,MovieId,Pred_rating
15,913,2.98878859058
15,1100,2.66915490036
15,1183,2.84971533959
15,1283,2.89981290645
15,1289,3.03823009502
15,1385,2.71979789764
15,1502,2.78725708172
15,1689,2.6681798857
15,1752,2.59428450703
15,1754,2.77439505715
15,1792,2.66967068866
15,1816,3.43311217958
15,1836,2.99504244743
15,1862,2.69606554508
15,1895,2.7507445706
15,2025,3.01801842542
15,2269,2.78772299734
15,2282,2.85797166547
15,2334,2.72325599011
15,2387,2.93234405602
15,2406,2.67451004122
15,2413,2.74149896519
15,2539,2.64327148709
15,2568,2.77296234829
15,2717,2.61302241625
15,2718,2.78657225584
15,2976,2.75671491875
15,3146,2.77932892168
15,3285,2.63529351928
15,3316,2.98823342714
15,3476,2.746903018
15,3484,2.6681650829
15,3552,2.78766743403
15,3577,2.78725708172
15,3707,2.79051929607
15,3728,2.98320467181
15,3755,2.68275678619
15,3968,2.66119324781
15,4007,2.70339152828
15,4019,2.59545646897
15,4388,2.5456870168
15,4642,2.95790845796
15,4823,2.54942338758
15,4914,2.92567082142
15,4958,2.81565566664
15,4992,2.7029078594
15,5000,2.78725708172
15,5110,2.54299189027
15,5171,2.42729240883
15,5291,3.03247628135
15,5296,2.68523660981
15,5299,2.70905382674
15,5308,2.68578290248
15,5346,2.78725708172
15,5364,2.77450980392
15,5620,2.58457184888
15,5816,2.62708167377
15,5959,2.92417267759
15,6037,2.78725708172
15,6059,2.65744314376
15,6155,2.59143093627
15,6157,2.34693646336
15,6188,2.81760261898
15,6283,2.6906198716
15,6287,2.65574938735
15,6433,3.25
15,6586,2.64522800889
15,6754,2.49107349551
15,6773,2.99600386677
15,6879,2.89924249832
15,6885,2.78725708172
15,6944,2.72848584881
15,7010,2.78725708172
15,7034,3.29151384612
15,7173,2.63573558896
15,7325,2.63978821129
15,7346,2.58948637721
15,7444,2.68866018466
15,7445,2.68530082883
15,7451,2.60086547154
15,8264,3.17886178862
15,8464,2.69198896332
15,8531,2.78725708172
15,8781,2.89636249484
15,8917,2.68031167438
15,26587,3.74816723505
15,30812,2.70078668186
15,30825,2.58046388534
15,34150,2.40060235036
15,36529,2.73912106976
15,37386,2.71694579902
15,37741,3.04689830096
15,40583,2.86046259845
15,40815,2.69434046679
15,44004,2.54113335959
15,44555,2.89445291802
15,44788,2.98888888889
15,45447,2.55002822687
15,45517,2.66842818418
15,45672,2.52634055218
15,45720,2.73468884457
15,45722,2.56444156702
15,45728,2.56634195704
15,46970,2.623229368
15,47999,3.34399475018
15,48043,2.77164530063
15,49286,2.57427277179
15,50851,3.8
15,52604,2.71246570034
15,53322,2.78890321084
15,53464,2.19376664566
15,54001,2.59712413128
15,54272,2.72814451215
15,55247,2.79780582531
15,55442,2.6061918529
15,55830,2.89318235643
15,56174,2.62165903696
15,56563,2.78725708172
15,56775,2.12780903092
15,56782,2.82108782246
15,57368,2.48296357392
15,59126,2.79998566587
15,60074,2.28945261677
15,62434,2.8294160137
15,64839,2.8314003178
15,64957,2.82748506963
15,65802,2.78725708172
15,66203,2.96942285041
15,66596,2.78725708172
15,67087,3.02070305862
15,68324,2.78725708172
15,69436,2.78725708172
15,69524,3.59090909091
15,70862,2.78725708172
15,71264,2.69409061878
15,71282,2.92857142857
15,71462,2.46428571429
15,71535,2.66980992057
15,71838,2.62386999458
15,76077,2.63891741683
15,78209,2.59590539045
15,78574,3.07630171625
15,79185,2.32538349691
15,79242,2.80764473763
15,80126,3.34259259259
15,80862,2.89516129032
15,81834,2.61394192784
15,82854,2.91176470588
15,83827,2.78725708172
15,84374,2.6970832856
15,86833,3.10444213988
15,86882,2.59780998604
15,86898,2.78725708172
15,86911,2.71414422885
15,87222,2.71755715588
15,87485,2.72228686026
15,87869,2.63284652639
15,87930,2.78725708172
15,88125,2.64614505916
15,89470,2.66739214995
15,90870,2.78725708172
15,92420,2.61869887282
15,93721,3.34848484848
15,95199,2.78725708172
15,96737,2.73021429958
15,97913,2.71143887165
15,97938,2.96690935733
15,98122,2.78725708172
15,98154,2.83524886702
15,98809,2.49960362381
15,99007,2.4105171207
15,99112,2.63917081496
15,99114,2.69843962648
15,100083,2.78725708172
15,100383,2.62018045625
15,100581,2.78725708172
15,101112,2.78725708172
15,101362,2.78725708172
15,101864,2.75459863975
15,102123,2.72234644494
15,102125,2.56266435402
15,102880,2.0800175111
15,102903,2.20787835503
15,103249,2.45604221755
15,103253,2.59168787031
15,103372,2.78725708172
15,103810,2.38814280575
15,104211,2.78725708172
15,104241,2.78725708172
15,104272,2.78725708172
15,105504,2.38363166289
15,106072,2.57455908328
15,106782,2.78965452704
15,106916,2.81433376238
15,106920,2.68333217652
15,107348,2.9269885052
15,107406,2.78725708172
15,107910,2.78725708172
15,108188,2.78725708172
15,108190,2.63794189365
15,108689,2.78725708172
15,108729,2.78725708172
15,108932,2.6215815616
15,108945,2.60217825177
15,109187,3.5652173913
15,109374,2.70015238977
15,109487,2.71860087443
15,109673,2.78725708172
15,109687,2.78725708172
15,109848,3.28906338519
15,110102,2.83322850153
15,110127,2.55149290122
15,110553,3.34073337029
15,110730,2.76753032001
15,110771,2.78725708172
15,111228,2.78725708172
15,111360,3.77272727273
15,111362,2.6731421041
15,111364,2.5
15,111443,2.78725708172
15,111622,2.36363636364
15,111759,2.62814651946
15,111781,3.3351250539
15,112138,2.78725708172
15,112171,3.47417269413
15,112183,2.99073033051
15,112370,2.78725708172
15,112552,2.80742020835
15,112556,2.83155988211
15,112623,2.69670138623
15,112788,2.78725708172
15,112852,2.74917946136
15,112940,2.78725708172
15,113345,2.78725708172
15,113348,2.78725708172
15,113378,2.78725708172
15,113741,2.78725708172
15,114180,2.94230769231
15,114635,2.78725708172
15,115149,3.12691084954
15,115502,2.78725708172
15,115569,2.81271818872
15,115617,2.53209284696
15,115713,2.81639025951
15,116161,2.78725708172
15,116797,2.59385377016
15,116799,2.78725708172
15,116823,2.43522460365
15,116897,2.78725708172
15,117176,2.61339939576
15,117529,2.19024925456
15,117533,3.13043478261
15,118696,2.54154676381
15,119141,2.78324261186
15,119145,2.63834982463
15,120466,2.78725708172
15,120799,2.51688318637
15,121171,2.78725708172
15,121231,2.78725708172
15,122882,2.82191534486
15,122886,2.66185571071
15,122890,2.78725708172
15,122892,2.3220267141
15,122900,2.74657858811
15,122902,2.49380675778
15,122904,2.83863521019
15,122920,2.91686355416
15,122924,2.78725708172
15,127136,2.78725708172
15,128360,3.48884184539
15,129937,2.78725708172
15,130452,2.78725708172
15,130490,2.78725708172
15,130576,2.78725708172
15,130634,2.78725708172
15,131013,4.2
15,132046,2.4899986344
15,132480,2.78725708172
15,132796,2.42857142857
15,132961,2.78725708172
15,134130,2.66125045768
15,134368,2.78725708172
15,134393,2.78725708172
15,134853,2.66115230924
15,135133,3.30555555556
15,135436,2.78725708172
15,135567,2.78725708172
15,135569,2.78725708172
15,136020,1.5
15,136562,2.78725708172
15,136864,3.00548298744
15,137337,2.78725708172
15,137857,2.78725708172
15,138036,3.15072772382
15,139385,2.9186223626
15,139644,5.0
15,139757,2.78725708172
15,139855,2.78725708172
15,140110,4.5
15,140174,3.06437159687
15,140267,2.78725708172
15,140711,2.78725708172
15,140928,2.78725708172
15,142488,3.03374410379
15,142507,2.78725708172
15,143385,2.78725708172
15,145839,2.78725708172
15,145935,2.78725708172
15,146656,2.78725708172
15,148626,2.93354879583
15,149352,2.78725708172
15,149354,2.78725708172
15,149406,1.75
15,152057,2.78725708172
15,152077,4.66666666667
15,152079,2.78725708172
15,152081,2.93897082573
15,155820,2.78725708172
15,156607,2.78725708172
15,156609,2.78725708172
15,157200,2.78725708172
15,157296,2.78725708172
15,157667,2.78725708172
15,158238,2.78725708172
15,158528,2.78725708172
15,159093,2.78725708172
15,159690,2.78725708172
15,159755,2.78725708172
15,159858,2.78725708172
15,159972,2.78725708172
15,160080,2.78725708172
15,160271,2.78725708172
15,160563,2.78725708172
15,160565,2.78725708172
15,160567,2.78725708172
15,161155,2.78725708172
16,50,4.14218893013
16,318,4.17769393041
16,527,3.91423537853
16,1961,4.11470046526
16,4995,3.84614839992
16,6016,4.01356498147
17,260,3.79668424682
17,482,4.12426767186
17,714,3.96417924367
17,931,3.71904619405
17,1077,4.00490142557
17,1218,3.68032237601
17,1240,3.70719322977
17,1298,3.67815771985
17,1570,3.79016541843
17,1674,3.8105778746
17,2110,3.79277147938
17,2117,3.67393235906
17,2159,3.96865125091
17,2204,3.79016541843
17,2232,3.7872206353
17,2677,3.98527333067
17,2707,3.67627746401
17,2726,3.7498290182
17,3018,3.82323895111
17,3267,3.66598517046
17,4210,3.783382281
17,4552,3.79016541843
17,4645,3.79016541843
17,4725,3.79016541843
17,4975,3.7882746807
17,5054,3.79016541843
17,5072,3.27777777778
17,5105,4.07904231898
17,5254,3.54201432767
17,5266,3.62696062533
17,5316,3.82055656204
17,5388,3.80732330025
17,5630,3.59748844362
17,5686,3.80002013097
17,5903,3.68793229633
17,5949,3.79016541843
17,6059,3.5085886697
17,6140,3.79016541843
17,6197,3.79016541843
17,6214,4.00337511273
17,6281,3.71077529693
17,6322,3.79016541843
17,6323,3.88455848739
17,6530,3.76923076923
17,6538,4.0258203597
17,6584,3.79016541843
17,6666,3.89850894313
17,6790,3.79016541843
17,6975,3.91151165511
17,6979,3.59065935221
17,7003,3.79016541843
17,7044,4.13962376121
17,7068,4.19230769231
17,7123,3.87652057933
17,7163,3.16144813097
17,7371,3.83822487518
17,7445,3.64702227977
17,7771,3.79016541843
17,7827,4.3
17,7991,3.79016541843
17,8195,4.04901960784
17,8477,3.9675292697
17,8644,3.66289899195
17,8781,3.68754928774
17,8865,3.45855814507
17,8928,3.79016541843
17,27604,3.79016541843
17,27788,3.85461232791
17,31952,3.79016541843
17,33004,3.65071544706
17,33615,3.72575392097
17,33683,3.79016541843
17,34048,3.73483724636
18,81,3.2296055885
18,85,3.0763561854
18,86,3.09470763445
18,92,3.37694660102
18,640,3.39811928673
18,748,3.12793157269
18,765,3.29073605568
18,785,2.83779112968
18,818,3.50314153019
18,849,3.49441579192
18,880,3.22653498599
19,2,3.60998606245
19,3,3.53099015062
19,23,3.62780228574
19,48,3.57241361152
19,64,3.57682888327
19,110,3.60730507141
19,122,3.66968268544
19,145,3.69270606475
19,153,3.60516317931
19,160,3.74898988718
19,166,3.50574746864
19,172,3.72002840778
19,179,3.30520672056
19,196,3.58333548489
19,208,3.72452366935
19,209,3.76923076923
19,231,3.81538853188
19,249,3.66730553157
19,261,3.6584890393
19,266,3.65394771836
19,276,3.58297743329
19,292,3.62462527278
19,293,3.75279418749
19,316,3.5450338042
19,318,3.68113488956
19,333,3.79216963336
19,337,3.68529556061
19,339,3.63416171377
19,344,3.59418594218
19,349,3.6909485602
19,350,3.67205339602
19,357,3.5956186452
19,364,3.7364140681
19,367,3.8127283211
19,379,3.78906769164
19,383,3.6766274986
19,407,3.64945735481
19,423,3.49364210362
19,429,3.58189994616
19,434,3.59441442639
19,445,3.76473945177
19,450,3.72289491297
19,451,3.57647790376
19,454,3.39932329066
19,464,3.72171656536
19,465,4.16082582834
19,468,3.77126195717
19,479,3.6475751671
19,491,3.92439546411
19,500,3.59010640635
19,504,3.08333333333
19,509,3.70627981904
19,513,3.56229582784
19,519,3.47611557637
19,520,3.60657157063
19,547,3.1875
19,580,3.6475751671
19,586,3.68331772672
19,588,3.74330782305
19,595,3.79137797823
19,597,3.57322115029
19,674,3.69674673837
19,724,3.52606464101
19,891,3.56700086748
19,966,3.6475751671
19,982,4.11535757735
19,1013,3.88152111477
19,1022,3.7298634721
19,1082,3.83004117605
19,1088,3.54054942602
19,1091,3.73357885493
19,1126,3.64895628378
19,1127,3.72454425909
19,1320,3.71886077196
19,1327,3.64236341507
19,1332,3.49799279918
19,1334,3.56075944406
19,1336,3.6475751671
19,1371,3.7151581367
19,1373,3.69000764762
19,1377,3.49820627945
19,1381,3.48637766304
19,1382,3.6475751671
19,1388,3.57195834126
19,1389,3.55472020062
20,34,3.36949783771
20,231,3.22054339305
20,367,3.43460964611
20,497,2.98406243942
20,500,3.42404211609
20,597,3.01742380447
20,1097,3.06437091377
20,1247,2.91934201469
20,1269,3.3432094197
20,1293,3.2260190335
20,1580,3.75615256473
20,2690,3.31903358457
20,2762,3.21502200885
20,2908,3.39580842522
20,3406,2.72970152903
20,6385,3.61242463523
20,38038,3.45167654671
20,54259,3.84018809159
20,59784,3.29396822635
20,64285,3.29563664373
21,288,3.57175402628
21,379,3.57060232324
21,393,3.50122276035
21,918,3.7439486058
21,945,3.53753983142
21,948,3.7003706616
21,952,3.50489229736
21,1031,3.58007376475
21,1088,3.62835502409
21,1091,3.57304634827
21,1124,3.52690282456
21,1127,3.42991971583
21,1135,3.56979347133
21,1173,3.63519158589
21,1206,3.53545007478
21,1246,3.6620712715
21,1295,3.72562511823
21,1298,3.49151212871
21,1320,3.40772998505
21,1327,3.63749165017
21,1334,3.5793275487
21,1345,3.61749388569
21,1346,3.66931910048
21,1350,3.53274452406
21,1370,3.54793888145
21,1371,3.55356820486
21,1372,3.48415061217
21,1373,3.54098967232
21,1375,3.35162471091
21,1380,3.72068756288
21,1388,3.4228610037
21,1395,3.44816131421
21,1427,3.56257376533
22,163,3.21999821044
22,208,3.41240850203
22,355,3.21631616045
22,485,3.24557200385
22,586,3.235582979
22,593,3.36467280911
22,1097,3.34464177513
22,1215,3.16122528848
22,1263,2.99343420183
22,1580,3.28842454461
22,1693,3.21972008259
22,1769,3.64579528769
22,1917,3.14933446059
22,2011,3.27183741798
22,2288,3.24544580328
22,2301,3.40044816742
22,2340,3.2454612683
22,2402,3.14923829868
22,2459,3.44477443586
22,2605,3.28960492777
22,2616,3.36247437399
22,2617,3.4163856648
22,2672,3.45716947053
22,2712,3.45813935803
22,2881,3.34388148816
22,2953,3.20452729923
22,3033,3.36371118783
22,3082,3.12541215463
22,3285,3.37089279531
22,3438,3.34415894933
22,3527,3.43056921552
22,3697,3.29488986169
22,3826,3.32508547434
22,3868,3.26772978326
22,3977,3.14078510949
22,3999,3.45419425633
22,4015,3.4503638176
22,4027,3.33917390149
22,4239,3.30648326008
22,4370,3.36703340659
22,5266,3.20051234184
22,5400,3.30548743037
22,6754,3.49466622942
22,31184,3.3108758943
23,1,3.61339946286
23,6,3.6029950855
23,11,3.56194099488
23,32,3.72705080716
23,34,3.67371316867
23,62,3.59682499881
23,104,3.57639254988
23,185,3.55689731808
23,300,3.716026268
23,306,3.90642835502
23,307,3.64285458793
23,431,3.69312650816
23,471,3.63620135727
23,535,3.64755637475
23,586,3.53690806188
23,588,3.7062022878
23,589,3.61816357481
23,597,3.67220928033
23,670,3.71369206612
23,909,3.80354905632
23,910,3.69540493739
23,920,3.53837694445
23,924,3.85665296053
23,965,3.86718022878
23,1078,3.81686796115
23,1080,3.75064278308
23,1185,3.74460299967
23,1199,3.67312905628
23,1227,3.61603169602
23,1231,3.70602700427
23,1232,4.32702992971
23,1233,3.58271359587
23,1240,3.69026730912
23,1246,3.61142906078
23,1254,3.7510373813
23,1256,3.68502623546
23,1262,3.73924754035
23,1263,3.67537943482
23,1265,3.80666588721
23,1281,3.65501766016
23,1291,3.57309549577
23,1348,3.733837913
23,1380,3.65787285643
23,1391,3.63777399652
23,1464,3.63587243107
23,1527,3.64401907463
23,1556,3.59479321968
23,1873,3.74406952068
23,1900,4.0
23,1949,3.62591152824
23,2132,3.79956792051
23,2174,3.5748781721
23,2178,3.71369206612
23,2324,3.59369675262
23,2360,3.74092126671
23,2394,3.70958428049
23,2424,3.49972018496
23,2467,3.68496612967
23,2502,3.63111948486
23,2539,3.64398549591
23,2542,3.56514189857
23,2571,3.71421500127
23,2599,3.64971009656
23,2600,3.71553525144
23,2617,3.60122530454
23,2716,3.64305509663
23,2729,3.61941731049
23,2746,3.61836966235
23,2762,3.69352872111
23,2952,3.75711873316
23,2959,3.70745162152
23,2987,3.65177208457
23,3019,3.70170896604
23,3267,3.58218327928
23,3415,3.71369206612
23,3448,3.55376915931
23,3510,3.61961252413
23,3671,3.69251775149
23,3730,3.70235357862
23,3741,3.85053580337
23,3989,3.65958845712
23,4008,3.65938255869
23,4011,3.55649863977
23,4148,3.5086614988
23,4267,3.71369206612
23,4310,3.46546315196
23,4458,3.71369206612
23,4848,3.67751009368
23,4878,3.77474407284
23,4886,3.74125609138
23,4976,3.71369206612
23,4978,3.76821991017
23,5073,3.71369206612
23,5222,3.98727417405
23,5299,3.59768394081
23,5304,4.25
23,5377,3.75714163986
23,5388,3.57289857296
23,5502,3.61591075765
23,5881,3.94074333145
23,5949,3.71369206612
23,5954,3.63817678016
23,6008,3.71369206612
23,6197,3.71369206612
23,6214,4.22990535726
23,6323,3.54185114599
23,6404,3.71369206612
23,6537,3.56001039108
23,6552,3.72754977218
23,6599,3.71369206612
23,6620,3.71375774986
23,6641,4.19230769231
23,6796,3.62288527789
23,6944,3.65675754419
23,6954,3.98141569063
23,6975,3.85139508764
23,7038,3.71369206612
23,7147,3.67241351756
23,7161,3.87144646529
23,7323,3.75288648598
23,7371,3.8349089171
23,7569,3.77660888763
23,7759,3.71369206612
23,8507,3.79255915107
23,8656,3.71369206612
23,8910,3.66488575662
23,8966,3.70814555329
23,25753,3.71369206612
23,25805,3.71369206612
23,26729,3.93272710385
23,27317,3.95998815151
23,30793,3.56701019374
23,31101,3.71369206612
23,32587,3.74771704737
23,32892,3.71369206612
23,33794,3.72493353021
23,36517,3.66350352388
23,36529,3.63897644985
23,37733,3.76297727123
23,39869,3.71369206612
23,41863,3.71369206612
23,42004,4.1875
23,42734,3.9375
23,45447,3.68804130864
23,45722,3.6466106098
23,48385,3.78910068778
24,36,3.55745804027
24,81,4.20306507822
24,610,3.48904571131
24,1034,3.57947227078
24,1161,3.73215309792
25,78,3.68786301659
25,842,3.5
25,1354,2.79182632316
25,1358,2.81562984619
25,1409,3.21248348119
25,1483,3.49335246947
26,1,3.43744961507
26,47,3.64831740074
26,50,3.61484062011
26,153,3.41050326492
26,165,3.52219512118
26,260,3.38761588089
26,316,3.60110331574
26,344,3.39397855879
26,367,3.52252159594
26,377,3.50006980266
26,380,3.57531832322
26,457,3.57061154163
26,500,3.58526364484
26,589,3.52244151772
26,608,3.69013804484
26,648,3.64112591921
26,733,3.3769333299
26,780,3.54758324312
26,858,3.603539825
26,1089,3.55694501016
26,1196,3.37375025276
26,1198,3.59304205304
26,1580,3.40245482978
26,1653,3.60413652023
26,2329,3.60460362837
26,2355,3.51839588733
26,2858,3.54326963546
26,3114,3.47028177193
26,5608,3.79147434395
26,5952,3.60810530356
26,7323,3.59774284572
26,7361,3.52790206602
26,38038,3.44726004643
26,53129,3.44140268258
26,55280,3.37073429092
27,1213,3.51620718068
27,1610,3.72437288285
27,1704,4.27147834007
27,2356,3.46587301136
27,2502,3.98051581165
28,345,4.32260059951
28,899,4.1083018014
28,908,4.23386271923
28,909,4.40644297112
28,933,4.31967135233
28,1206,4.3611633251
28,1252,4.38787512001
28,1674,4.33260279543
28,2300,4.53447614255
28,2406,4.23577255371
29,2571,2.54851102075
29,6365,1.37102173783
29,6502,3.8515374423
29,6934,3.30444758275
29,58559,3.21366335224
30,34,3.78639443071
30,45,3.65835228664
30,70,3.80665927201
30,1114,3.98173197308
30,1517,3.70561799112
30,1882,3.82629859054
30,2023,3.7505088283
30,2268,3.89345653046
30,2617,3.74865241684
30,2782,4.14583333333
30,2912,3.76915403517
30,3038,3.98173197308
30,3082,3.83002608435
30,3107,4.00850408403
30,3421,3.87130776659
30,3812,3.91640475573
30,3897,3.8757027086
30,4012,4.42587522954
30,4014,3.82407680628
30,4018,3.96277637235
30,4022,3.86889085622
30,4025,3.80118320569
30,4088,3.98173197308
30,4122,3.98173197308
30,4146,3.98173197308
30,4226,3.7138883089
30,4306,3.81691701553
30,4322,3.96940581698
30,4333,3.92197188534
30,4352,3.0
30,4354,3.98173197308
30,4396,4.30857614248
30,4409,3.98173197308
30,4410,4.18571428571
30,4482,4.12855399118
30,4487,3.93123189148
30,4489,3.80821913763
30,4491,3.98173197308
30,4496,4.0
30,4498,3.98173197308
30,4499,3.87061267069
30,4503,4.07785498478
30,4526,4.07819154719
30,4528,3.98173197308
30,4564,4.03026903499
30,4570,4.22222222222
30,4573,3.98173197308
30,4700,3.89758370239
30,4728,4.03233332733
30,4733,3.98173197308
30,4751,3.98173197308
30,4776,3.94555607461
30,4787,4.00703313107
30,4803,4.11389225822
30,4830,3.98173197308
30,4832,3.98173197308
30,4835,4.09069410682
30,4881,3.93122575725
30,4886,3.85435949456
30,4889,4.23616750615
30,4890,3.87315606675
30,4896,3.7982933656
30,4898,3.98173197308
30,4929,3.60072690693
30,4932,3.98173197308
30,4941,4.08747595989
30,4951,3.99446640985
30,4954,3.90476190476
30,4960,3.98173197308
30,4963,3.77882095607
30,4971,3.98173197308
30,4978,4.08814083923
30,4979,3.75819002001
30,4993,3.79661139865
30,4995,3.806948348
30,5015,3.94398687022
30,5027,3.97674418605
30,5043,3.98173197308
30,5049,3.94167209091
30,5061,4.15384615385
30,5064,4.06832137562
30,5111,3.98173197308
30,5120,4.10987351308
30,5122,3.98173197308
30,5125,3.98173197308
30,5127,3.98173197308
30,5152,4.17540709174
30,5161,3.98173197308
30,5172,3.98173197308
30,5187,3.98173197308
30,5193,4.31578947368
30,5198,3.98173197308
30,5208,3.98173197308
30,5214,4.07692307692
30,5237,5.0
30,5247,3.96842600018
30,5250,4.12968700106
30,5269,4.19924258451
30,5276,3.98173197308
30,5277,3.98173197308
30,5293,3.94628027443
30,5297,3.98173197308
30,5299,3.92069910963
30,5303,3.86333248495
30,5307,3.98173197308
30,5308,3.88098025717
30,5309,3.97456302844
30,5334,3.83720930233
30,5335,3.98173197308
30,5344,3.98173197308
30,5359,3.98173197308
30,5364,4.3023255814
30,5366,3.98173197308
30,5382,3.98173197308
30,5388,3.91671879007
30,5391,4.13383983855
30,5400,4.01917487634
30,5445,3.78909857048
30,5452,3.9404693574
30,5464,4.02466784138
30,5471,3.98173197308
30,5502,3.93959323838
30,5506,4.4
30,5534,3.98173197308
30,5544,4.14634146341
30,5548,3.98173197308
30,5561,3.98173197308
30,5564,3.98173197308
30,5581,3.98173197308
30,5620,3.98284364043
30,5630,3.92060068313
30,5655,3.98173197308
30,5670,4.0
30,5679,3.9474221708
30,5680,3.98173197308
30,5689,3.98173197308
30,5694,4.11755030846
30,5696,3.98173197308
30,5699,3.98173197308
30,5703,3.98173197308
30,5705,3.54170721627
30,5707,3.98173197308
30,5712,3.98173197308
30,5723,3.98173197308
30,5729,3.98173197308
30,5732,3.98173197308
30,5742,3.98173197308
30,5745,3.98173197308
30,5773,3.98173197308
30,5812,4.11501743017
30,5843,3.98173197308
30,5846,3.98173197308
30,5847,3.98173197308
30,5854,3.98173197308
30,5857,3.98173197308
30,5859,3.98173197308
30,5869,3.98173197308
30,5900,3.86471842056
30,5902,3.98366867374
30,5923,3.98173197308
30,5926,3.98173197308
30,5927,5.0
30,5933,3.98173197308
30,5938,4.17391304348
30,5940,4.11198620301
30,5945,3.96964973543
30,5956,3.83149968195
30,5959,3.74751778335
30,5960,3.98173197308
30,5961,3.98173197308
30,5962,3.98173197308
30,5968,3.98173197308
30,5989,3.85926305316
30,5991,3.8685430227
30,6001,4.12015914024
30,6027,3.98173197308
30,6084,3.98173197308
30,6096,3.98173197308
30,6101,4.28202752716
30,6103,3.98173197308
30,6115,3.98173197308
30,6127,3.98173197308
30,6180,3.98173197308
